"Date","Price","Open","High","Low","Vol.","Change %"
"May 01, 2020","14.905","15.005","15.045","14.848","-","-0.67%"
"Apr 30, 2020","15.005","15.415","15.760","14.795","-","-2.63%"
"Apr 29, 2020","15.410","15.185","15.473","15.155","-","1.46%"
"Apr 28, 2020","15.188","15.248","15.315","14.940","-","-0.35%"
"Apr 27, 2020","15.242","15.365","15.447","15.105","-","-0.80%"
"Apr 26, 2020","15.365","15.350","15.390","15.290","-","0.07%"
"Apr 24, 2020","15.355","15.365","15.547","15.090","-","-0.01%"
"Apr 23, 2020","15.357","15.280","15.717","15.207","-","0.48%"
"Apr 22, 2020","15.283","14.985","15.365","14.783","-","2.04%"
"Apr 21, 2020","14.977","15.492","15.557","14.562","-","-3.30%"
"Apr 20, 2020","15.488","15.248","15.693","15.215","-","1.59%"
"Apr 19, 2020","15.245","15.290","15.355","15.235","-","-0.67%"
"Apr 17, 2020","15.348","15.735","15.797","15.197","-","-2.48%"
"Apr 16, 2020","15.738","15.602","15.910","15.443","-","0.80%"
"Apr 15, 2020","15.613","15.970","16.080","15.482","-","-2.22%"
"Apr 14, 2020","15.967","15.730","16.297","15.707","-","1.51%"
"Apr 13, 2020","15.730","15.755","15.895","15.383","-","-0.22%"
"Apr 12, 2020","15.765","15.865","15.973","15.732","-","-0.94%"
"Apr 10, 2020","15.915","15.915","15.915","15.915","-","-0.02%"
"Apr 09, 2020","15.918","15.238","16.082","15.232","-","4.44%"
"Apr 08, 2020","15.242","15.270","15.445","15.125","-","-0.23%"
"Apr 07, 2020","15.277","15.650","15.812","15.207","-","-2.32%"
"Apr 06, 2020","15.640","14.527","15.915","14.463","-","7.64%"
"Apr 05, 2020","14.530","14.500","14.570","14.357","-","0.03%"
"Apr 03, 2020","14.525","14.623","14.745","14.443","-","-0.63%"
"Apr 02, 2020","14.617","14.090","14.715","13.992","-","3.75%"
"Apr 01, 2020","14.088","14.135","14.262","13.940","-","-0.33%"
"Mar 31, 2020","14.135","14.152","14.428","14.055","-","-0.16%"
"Mar 30, 2020","14.158","14.555","14.605","13.955","-","-2.71%"
"Mar 29, 2020","14.553","14.565","14.710","14.473","-","0.38%"
"Mar 27, 2020","14.498","14.335","14.450","14.335","0.08K","-0.97%"
"Mar 26, 2020","14.640","14.830","14.845","14.815","0.14K","-1.33%"
"Mar 25, 2020","14.837","14.715","14.715","14.455","0.26K","4.27%"
"Mar 24, 2020","14.229","13.360","14.075","13.360","0.18K","7.59%"
"Mar 23, 2020","13.225","12.900","13.165","12.900","0.14K","6.35%"
"Mar 22, 2020","12.435","12.643","12.662","12.290","-","0.70%"
"Mar 20, 2020","12.349","12.080","12.860","12.080","0.10K","2.08%"
"Mar 19, 2020","12.097","12.070","12.205","11.895","0.05K","3.08%"
"Mar 18, 2020","11.735","12.560","12.825","11.740","0.18K","-5.89%"
"Mar 17, 2020","12.469","12.550","12.710","12.415","0.19K","-2.37%"
"Mar 16, 2020","12.772","14.885","14.885","11.850","0.10K","-13.59%"
"Mar 15, 2020","14.780","14.655","15.245","14.655","-","2.24%"
"Mar 13, 2020","14.456","15.755","15.765","14.425","0.51K","-9.43%"
"Mar 12, 2020","15.961","16.430","16.615","15.600","0.05K","-4.59%"
"Mar 11, 2020","16.729","16.855","16.860","16.640","0.15K","-1.05%"
"Mar 10, 2020","16.906","16.850","17.145","16.765","0.10K","-0.56%"
"Mar 09, 2020","17.001","17.435","17.435","16.570","0.05K","-2.81%"
"Mar 08, 2020","17.492","17.343","17.600","17.343","-","1.61%"
"Mar 06, 2020","17.214","17.460","17.485","17.000","0.05K","-0.74%"
"Mar 05, 2020","17.342","17.155","17.405","17.120","0.07K","0.90%"
"Mar 04, 2020","17.187","17.190","17.245","17.050","0.07K","0.34%"
"Mar 03, 2020","17.129","16.875","17.320","16.740","0.31K","2.70%"
"Mar 02, 2020","16.679","16.495","16.975","16.390","0.52K","0.69%"
"Mar 01, 2020","16.565","16.625","16.710","16.445","-","1.09%"
"Feb 28, 2020","16.387","17.690","17.795","16.340","0.71K","-7.20%"
"Feb 27, 2020","17.658","17.865","18.080","17.580","13.50K","-0.99%"
"Feb 26, 2020","17.834","17.965","18.170","17.745","96.32K","-1.96%"
"Feb 25, 2020","18.191","18.625","18.640","17.820","153.70K","-3.63%"
"Feb 24, 2020","18.876","18.650","18.920","18.510","140.49K","1.22%"
"Feb 23, 2020","18.648","18.457","18.793","18.457","-","0.64%"
"Feb 21, 2020","18.530","18.360","18.625","18.335","114.90K","1.15%"
"Feb 20, 2020","18.319","18.425","18.440","18.205","98.11K","0.04%"
"Feb 19, 2020","18.311","18.155","18.450","18.135","93.64K","0.89%"
"Feb 18, 2020","18.150","17.725","18.215","17.670","129.96K","2.04%"
"Feb 17, 2020","17.788","17.712","17.863","17.703","-","0.40%"
"Feb 16, 2020","17.718","17.773","17.785","17.670","-","-0.09%"
"Feb 14, 2020","17.734","17.625","17.790","17.595","56.24K","0.65%"
"Feb 13, 2020","17.619","17.455","17.715","17.440","69.82K","0.70%"
"Feb 12, 2020","17.497","17.620","17.650","17.435","73.62K","-0.57%"
"Feb 11, 2020","17.597","17.755","17.800","17.550","70.84K","-1.06%"
"Feb 10, 2020","17.785","17.705","17.825","17.665","57.05K","0.33%"
"Feb 09, 2020","17.727","17.683","17.762","17.670","-","0.20%"
"Feb 07, 2020","17.692","17.810","17.855","17.605","68.87K","-0.71%"
"Feb 06, 2020","17.818","17.610","17.875","17.575","60.51K","1.23%"
"Feb 05, 2020","17.602","17.565","17.710","17.465","59.86K","0.23%"
"Feb 04, 2020","17.561","17.650","17.770","17.510","59.68K","-0.62%"
"Feb 03, 2020","17.670","18.100","18.125","17.580","83.12K","-2.20%"
"Feb 02, 2020","18.067","18.115","18.117","18.020","-","0.31%"
"Jan 31, 2020","18.012","17.825","18.090","17.760","63.34K","0.11%"
"Jan 30, 2020","17.992","17.540","18.040","17.520","96.96K","2.89%"
"Jan 29, 2020","17.487","17.440","17.575","17.280","63.16K","0.17%"
"Jan 28, 2020","17.458","18.095","18.115","17.420","110.54K","-3.31%"
"Jan 27, 2020","18.056","18.260","18.375","18.040","67.72K","-0.89%"
"Jan 26, 2020","18.218","18.115","18.370","18.115","-","0.58%"
"Jan 24, 2020","18.113","17.800","18.145","17.740","68.05K","1.59%"
"Jan 23, 2020","17.829","17.835","17.910","17.590","69.27K","0.01%"
"Jan 22, 2020","17.828","17.785","17.930","17.675","57.76K","0.11%"
"Jan 21, 2020","17.808","18.040","18.155","17.620","135.96K","-1.47%"
"Jan 20, 2020","18.073","18.045","18.133","18.003","-","0.17%"
"Jan 19, 2020","18.043","18.032","18.060","18.027","-","-0.17%"
"Jan 17, 2020","18.073","17.950","18.185","17.905","69.18K","0.75%"
"Jan 16, 2020","17.939","18.010","18.055","17.875","58.31K","-0.27%"
"Jan 15, 2020","17.988","17.800","18.055","17.755","73.76K","1.39%"
"Jan 14, 2020","17.742","17.975","17.985","17.690","84.39K","-1.41%"
"Jan 13, 2020","17.996","18.130","18.130","17.935","59.33K","-0.45%"
"Jan 12, 2020","18.078","18.135","18.150","18.052","-","-0.15%"
"Jan 10, 2020","18.105","17.920","18.175","17.860","80.66K","0.94%"
"Jan 09, 2020","17.936","18.120","18.225","17.815","101.36K","-1.27%"
"Jan 08, 2020","18.167","18.450","18.895","18.085","180.48K","-1.23%"
"Jan 07, 2020","18.393","18.185","18.470","17.975","111.96K","1.18%"
"Jan 06, 2020","18.179","18.170","18.550","18.045","136.41K","-0.18%"
"Jan 05, 2020","18.212","18.098","18.343","18.098","-","0.34%"
"Jan 03, 2020","18.151","18.070","18.325","18.040","110.02K","0.58%"
"Jan 02, 2020","18.046","17.905","18.150","17.830","90.11K","0.60%"
"Jan 01, 2020","17.938","17.913","18.000","17.913","-","0.09%"
"Dec 31, 2019","17.921","17.970","18.200","17.870","62.11K","-0.44%"
"Dec 30, 2019","18.001","17.860","18.020","17.830","62.95K","0.69%"
"Dec 29, 2019","17.878","17.835","17.887","17.835","-","-0.36%"
"Dec 27, 2019","17.943","17.995","18.050","17.815","70.18K","-0.26%"
"Dec 26, 2019","17.990","17.830","18.135","17.810","89.08K","0.89%"
"Dec 25, 2019","17.832","17.850","17.863","17.808","-","-0.12%"
"Dec 24, 2019","17.853","17.515","17.865","17.425","64.68K","2.02%"
"Dec 23, 2019","17.499","17.230","17.520","17.230","65.08K","1.46%"
"Dec 22, 2019","17.247","17.262","17.262","17.238","-","0.13%"
"Dec 20, 2019","17.224","17.115","17.315","17.080","65.65K","0.41%"
"Dec 19, 2019","17.154","17.065","17.180","16.950","47.39K","0.62%"
"Dec 18, 2019","17.049","17.060","17.125","16.935","47.19K","-0.13%"
"Dec 17, 2019","17.072","17.105","17.170","17.015","45.74K","-0.24%"
"Dec 16, 2019","17.113","17.005","17.140","16.955","48.65K","0.77%"
"Dec 15, 2019","16.983","17.000","17.027","16.980","-","-0.17%"
"Dec 13, 2019","17.012","16.970","17.095","16.895","77.90K","0.37%"
"Dec 12, 2019","16.949","16.930","17.185","16.820","113.42K","0.59%"
"Dec 11, 2019","16.849","16.710","17.025","16.650","62.67K","0.88%"
"Dec 10, 2019","16.702","16.655","16.770","16.625","50.20K","0.36%"
"Dec 09, 2019","16.642","16.600","16.730","16.565","53.51K","0.03%"
"Dec 08, 2019","16.637","16.602","16.637","16.598","-","0.25%"
"Dec 06, 2019","16.596","17.020","17.125","16.575","110.18K","-2.71%"
"Dec 05, 2019","17.059","16.920","17.075","16.870","69.27K","0.85%"
"Dec 04, 2019","16.916","17.250","17.415","16.865","112.99K","-1.92%"
"Dec 03, 2019","17.248","16.980","17.285","16.945","90.11K","1.66%"
"Dec 02, 2019","16.966","17.070","17.100","16.895","71.95K","-0.56%"
"Dec 01, 2019","17.062","17.098","17.102","17.052","-","-0.26%"
"Nov 29, 2019","17.106","17.060","17.125","16.935","69.20K","0.43%"
"Nov 28, 2019","17.032","17.080","17.102","17.003","-","-0.13%"
"Nov 27, 2019","17.055","17.190","17.200","17.025","61.62K","-0.77%"
"Nov 26, 2019","17.188","16.820","17.225","16.820","56.28K","0.93%"
"Nov 25, 2019","17.030","17.100","17.115","16.965","33.56K","-0.01%"
"Nov 24, 2019","17.032","17.155","17.155","17.010","-","-0.67%"
"Nov 22, 2019","17.147","17.220","17.355","17.100","25.74K","-0.37%"
"Nov 21, 2019","17.211","17.280","17.310","17.155","30.87K","-0.29%"
"Nov 20, 2019","17.261","17.275","17.325","17.150","23.13K","-0.02%"
"Nov 19, 2019","17.265","17.145","17.300","17.080","21.16K","0.71%"
"Nov 18, 2019","17.143","17.095","17.170","16.850","17.15K","1.07%"
"Nov 17, 2019","16.962","16.935","16.968","16.933","-","-0.76%"
"Nov 15, 2019","17.092","17.135","17.150","16.920","8.56K","-0.47%"
"Nov 14, 2019","17.172","17.080","17.225","16.995","11.07K","0.67%"
"Nov 13, 2019","17.057","16.910","17.140","16.910","19.63K","1.32%"
"Nov 12, 2019","16.835","16.960","17.000","16.760","16.71K","-0.67%"
"Nov 11, 2019","16.948","16.925","17.050","16.780","15.25K","0.87%"
"Nov 10, 2019","16.802","16.762","16.808","16.758","-","-0.98%"
"Nov 08, 2019","16.969","17.225","17.235","16.805","15.47K","-1.10%"
"Nov 07, 2019","17.157","17.760","17.790","17.055","20.21K","-3.34%"
"Nov 06, 2019","17.749","17.715","17.780","17.520","6.85K","0.17%"
"Nov 05, 2019","17.718","18.205","18.235","17.670","7.72K","-2.76%"
"Nov 04, 2019","18.220","18.250","18.380","18.115","3.10K","0.54%"
"Nov 03, 2019","18.122","18.110","18.133","18.090","-","-0.46%"
"Nov 01, 2019","18.206","18.230","18.295","18.095","8.12K","-0.08%"
"Oct 31, 2019","18.220","18.005","18.335","17.960","2.91K","1.11%"
"Oct 30, 2019","18.020","17.970","18.115","17.740","2.20K","0.20%"
"Oct 29, 2019","17.984","18.005","18.055","17.770","2.79K","-0.25%"
"Oct 28, 2019","18.029","18.210","18.270","17.955","4.09K","-0.02%"
"Oct 27, 2019","18.032","18.038","18.062","18.010","-","-0.25%"
"Oct 25, 2019","18.077","17.955","18.495","17.950","3.64K","0.69%"
"Oct 24, 2019","17.953","17.725","18.000","17.645","1.61K","1.28%"
"Oct 23, 2019","17.726","17.710","17.765","17.690","2.69K","0.46%"
"Oct 22, 2019","17.644","17.700","17.805","17.590","0.87K","-0.57%"
"Oct 21, 2019","17.745","17.735","18.035","17.685","1.15K","0.86%"
"Oct 20, 2019","17.593","17.570","17.605","17.565","-","-0.71%"
"Oct 18, 2019","17.719","17.695","17.755","17.580","0.78K","-0.19%"
"Oct 17, 2019","17.752","17.540","17.805","17.485","1.13K","1.07%"
"Oct 16, 2019","17.564","17.565","17.610","17.320","1.44K","0.25%"
"Oct 15, 2019","17.520","17.860","17.875","17.515","0.63K","-1.83%"
"Oct 14, 2019","17.847","17.635","17.860","17.605","0.45K","1.91%"
"Oct 13, 2019","17.512","17.535","17.595","17.497","-","-0.96%"
"Oct 11, 2019","17.681","17.685","17.920","17.520","1.97K","-0.33%"
"Oct 10, 2019","17.739","17.945","18.060","17.600","2.16K","-1.16%"
"Oct 09, 2019","17.947","17.970","18.100","17.885","2.20K","0.63%"
"Oct 08, 2019","17.835","17.625","17.985","17.455","1.43K","0.91%"
"Oct 07, 2019","17.674","17.745","17.765","17.580","1.45K","0.33%"
"Oct 06, 2019","17.615","17.598","17.688","17.580","-","-0.80%"
"Oct 04, 2019","17.757","17.770","17.850","17.460","0.60K","-0.29%"
"Oct 03, 2019","17.808","17.740","17.970","17.655","1.81K","-0.04%"
"Oct 02, 2019","17.816","17.425","17.860","17.395","1.47K","2.19%"
"Oct 01, 2019","17.434","17.185","17.500","17.075","2.00K","1.77%"
"Sep 30, 2019","17.130","17.770","17.770","17.120","3.60K","-2.55%"
"Sep 29, 2019","17.578","17.595","17.657","17.555","-","-1.18%"
"Sep 27, 2019","17.787","18.015","18.065","17.490","4.87K","-1.44%"
"Sep 26, 2019","18.047","18.110","18.235","17.925","1.25K","-0.88%"
"Sep 25, 2019","18.208","18.850","18.885","18.015","1.67K","-2.96%"
"Sep 24, 2019","18.764","18.850","18.930","18.455","1.59K","-0.44%"
"Sep 23, 2019","18.846","18.180","18.910","18.160","1.74K","4.43%"
"Sep 22, 2019","18.047","18.052","18.058","18.012","-","0.37%"
"Sep 20, 2019","17.981","18.040","18.165","17.955","0.74K","-0.20%"
"Sep 19, 2019","18.017","17.960","18.105","17.850","0.72K","-0.19%"
"Sep 18, 2019","18.052","18.145","18.190","17.740","0.64K","-1.21%"
"Sep 17, 2019","18.274","18.075","18.300","17.965","1.77K","0.63%"
"Sep 16, 2019","18.160","17.830","18.180","17.820","1.23K","1.89%"
"Sep 15, 2019","17.823","17.517","17.843","17.517","-","0.68%"
"Sep 13, 2019","17.703","18.235","18.395","17.615","4.79K","-3.32%"
"Sep 12, 2019","18.311","18.315","18.675","18.225","3.04K","0.04%"
"Sep 11, 2019","18.303","18.245","18.460","18.120","2.33K","-0.08%"
"Sep 10, 2019","18.318","18.160","18.385","17.995","3.66K","0.10%"
"Sep 09, 2019","18.299","18.315","18.515","18.160","3.69K","0.18%"
"Sep 08, 2019","18.267","18.262","18.282","18.157","-","0.08%"
"Sep 06, 2019","18.253","18.880","19.020","18.190","3.06K","-3.64%"
"Sep 05, 2019","18.942","19.730","19.790","18.730","2.64K","-3.76%"
"Sep 04, 2019","19.682","19.460","19.870","19.425","2.41K","1.63%"
"Sep 03, 2019","19.367","18.760","19.510","18.500","4.19K","4.73%"
"Sep 02, 2019","18.492","18.562","18.652","18.367","-","-0.40%"
"Sep 01, 2019","18.567","18.475","18.683","18.475","-","0.54%"
"Aug 30, 2019","18.467","18.465","18.695","18.295","2.37K","0.10%"
"Aug 29, 2019","18.448","18.560","18.870","18.290","3.11K","-0.69%"
"Aug 28, 2019","18.577","18.410","18.730","18.300","2.71K","0.87%"
"Aug 27, 2019","18.416","17.945","18.440","17.925","2.58K","2.87%"
"Aug 26, 2019","17.902","17.740","18.000","17.740","1.07K","0.51%"
"Aug 25, 2019","17.812","17.552","17.863","17.552","-","0.82%"
"Aug 23, 2019","17.668","17.275","17.710","17.220","1.52K","2.18%"
"Aug 22, 2019","17.291","17.300","17.350","17.200","1.87K","-0.65%"
"Aug 21, 2019","17.405","17.360","17.410","17.240","0.59K","0.02%"
"Aug 20, 2019","17.401","17.095","17.420","17.095","1.76K","1.22%"
"Aug 19, 2019","17.191","17.360","17.360","17.085","0.99K","0.73%"
"Aug 18, 2019","17.067","17.108","17.122","17.060","-","-1.79%"
"Aug 16, 2019","17.378","17.540","17.565","17.300","0.42K","-0.52%"
"Aug 15, 2019","17.469","17.475","17.615","17.345","1.09K","-0.40%"
"Aug 14, 2019","17.540","17.200","17.550","17.125","1.12K","1.70%"
"Aug 13, 2019","17.246","17.395","17.730","16.800","2.18K","-0.44%"
"Aug 12, 2019","17.323","17.210","17.390","17.060","0.93K","1.92%"
"Aug 11, 2019","16.997","16.968","17.003","16.942","-","-1.09%"
"Aug 09, 2019","17.185","17.265","17.385","17.120","1.64K","-0.01%"
"Aug 08, 2019","17.186","17.365","17.455","17.065","2.06K","-1.50%"
"Aug 07, 2019","17.447","16.885","17.500","16.865","2.55K","4.52%"
"Aug 06, 2019","16.692","16.725","16.740","16.630","1.13K","0.31%"
"Aug 05, 2019","16.640","16.455","16.795","16.435","0.81K","2.70%"
"Aug 04, 2019","16.203","16.218","16.245","16.203","-","-1.92%"
"Aug 02, 2019","16.520","16.580","16.580","16.330","0.46K","0.54%"
"Aug 01, 2019","16.432","16.550","16.650","16.190","0.91K","-1.34%"
"Jul 31, 2019","16.655","16.790","16.790","16.530","0.76K","-0.92%"
"Jul 30, 2019","16.810","16.715","16.880","16.715","0.75K","0.71%"
"Jul 29, 2019","16.692","16.660","16.725","16.650","0.34K","1.77%"
"Jul 28, 2019","16.402","16.427","16.453","16.402","-","-1.47%"
"Jul 26, 2019","16.646","16.710","16.780","16.640","0.65K","-0.05%"
"Jul 25, 2019","16.655","16.870","16.915","16.605","0.96K","-1.26%"
